Province/Territory,Program Stream,Employer,Address,Occupation,Incorporate Status,Approved LMIAs,Approved Positions
Nova Scotia,   Low Wage,L.J. Robicheau & Son Fisheries Limited,"Middleton, NS B0S 1P0",9463-Fish and seafood plant workers,Unknown,2,45
Nova Scotia,   Low Wage,Laurel's Lake Residence Inc.,"Dartmouth, NS B2Y 0C2","3413-Nurse aides, orderlies and patient service associates",Unknown,1,6
Nova Scotia,   Low Wage,Lee Da Co Ltd,"Halifax, NS B3L 4N9","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Nova Scotia,   Low Wage,Let’s Ko Restaurant Inc,"BEDFORD, NS B4A 0C1",6322-Cooks,Unknown,2,2
Nova Scotia,   Low Wage,Lobster Hub Inc,"Meteghan Center, NS B0W 2K0",9463-Fish and seafood plant workers,Unknown,1,15
Nova Scotia,   Low Wage,M&M Sheet Metal Limited,"Dartmouth, NS B3B 0J1",7612-Other trades helpers and labourers,Unknown,1,2
Nova Scotia,   Low Wage,Middle Eats Lebanese Cuisine Ltd,"Lower Sackville, NS B4E 1S1",6322-Cooks,Unknown,1,1
Nova Scotia,   Low Wage,Mirchi Tandoor Inc.,"halifax, NS B3J 1J7",6322-Cooks,Unknown,1,2
Nova Scotia,   Low Wage,Mirchi Tandoor Inc.,"halifax, NS B3J 1J7","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Nova Scotia,   Low Wage,New Indian Bazaar Inc,"Halifax, NS B3S 1B3","6331-Butchers, meat cutters and fishmongers - retail and wholesale",Unknown,1,1
Nova Scotia,   Low Wage,NS KT Foods Inc.,"Halifax, NS B3L 2H8",6322-Cooks,Unknown,1,1
Nova Scotia,   Low Wage,One beat coffee & bar limited,"Halifax, NS B3J 1H1",6311-Food service supervisors,Unknown,1,1
Nova Scotia,   Low Wage,OSP Restaurant Group Inc.,"Stellarton, NS B0K 1S0",6513-Food and beverage servers,Unknown,1,1
Nova Scotia,   Low Wage,OSP Restaurant Group Inc.,"Stellarton, NS B0K 1S0","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Nova Scotia,   Low Wage,PASSION WING INCORPORATED,"Dartmouth, NS B2X 1V1",6731-Light duty cleaners,Unknown,1,1
Nova Scotia,   Low Wage,PING AND SONG HOLDING INC.,"Halifax, NS B3L 2B1",6322-Cooks,Unknown,1,1
Nova Scotia,   Low Wage,R&G MacDonald Enterprises Ltd.,"Port Hawkesbury, NS B9A 2M4",6311-Food service supervisors,Unknown,1,1
Nova Scotia,   Low Wage,R&G MacDonald Enterprises Ltd.,"Port Hawkesbury, NS B9A 2M4","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,4,14
Nova Scotia,   Low Wage,RANDY'S PIZZA & DONAIR - LOWER SACKVILLE,"Lower Sackville, NS B4C 2S4",6322-Cooks,Unknown,1,2
Nova Scotia,   Low Wage,Rob Bitar's Pizza Pasta & Grill,"Elmsdale, NS B2S 1A8",6322-Cooks,Unknown,1,5
Nova Scotia,   Low Wage,Rosa Le's Nail Spa,"Yarmouth, NS B5A 1E4","6562-Estheticians, electrologists and related occupations",Unknown,1,1
Nova Scotia,   Low Wage,Schooner Seafoods Limited,"Lower Wedgeport, NS B0W 3P0",9618-Labourers in fish and seafood processing,Unknown,1,2
Nova Scotia,   Low Wage,Seemaaria & Co. Inc.,"Dartmouth, NS B2W 6A4","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Nova Scotia,   Low Wage,Sherlock Clothing Limited,"Halifax, NS B3S 0G4",7452-Material handlers,Unknown,1,4
Nova Scotia,   Low Wage,Sobeys Capital Incorporée,"Stellarton, NS B0K 1S0",6211-Retail sales supervisors,Unknown,1,1
Nova Scotia,   Low Wage,Sobeys Capital Incorporée,"Stellarton, NS B0K 1S0","6331-Butchers, meat cutters and fishmongers - retail and wholesale",Unknown,1,1
Nova Scotia,   Low Wage,stellarton food inc,"Stellarton, NS B0K 1S0",6513-Food and beverage servers,Unknown,1,2
Nova Scotia,   Low Wage,Suedan Investments Limited,"Dartmouth, NS B2W 0G3",6341-Hairstylists and barbers,Unknown,3,3
Nova Scotia,   Low Wage,SuperClean Services Ltd,"Windsor, NS B0N 2T0",6732-Specialized cleaners,Unknown,1,2
Nova Scotia,   Low Wage,Surrette Battery Company LTD,"Springhill, NS B0M 1X0","9527-Machine operators and inspectors, electrical apparatus manufacturing",Unknown,1,1
Nova Scotia,   Low Wage,Tarek's Cafe,"Halifax, NS B3K  4P",6322-Cooks,Corporation,1,1
Nova Scotia,   Low Wage,TMO COMPANY LIMITED,"Hammonds Plains, NS B4B 1B4",6322-Cooks,Unknown,1,1
Nova Scotia,   Low Wage,TMO COMPANY LIMITED,"Hammonds Plains, NS B4B 1B4","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Nova Scotia,   Low Wage,Tomcat Holdings Ltd.,"Upper Tantallon, NS B3Z 4R2","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,4
Nova Scotia,   Low Wage,White Point Holdings Ltd,"White Point, NS B0T 1G0",6731-Light duty cleaners,Unknown,1,10
Nova Scotia,   Low Wage,Whitestone Building and Renovations Ltd.,"Halifax, NS B3T 1A2",7611-Construction trades helpers and labourers,Unknown,1,1
Nova Scotia,   Low Wage,Yellow Leaf Restaurant,"Kingston, NS B0P 1R0","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
Nova Scotia,  Primary Agriculture,3325909 Nova Scotia Limited,"Barss Corner, NS B0R 1A0",8431-General farm workers,Unknown,1,6
Nova Scotia,  Primary Agriculture,Allen Farms Limited,"Billtown, NS B0P 1J0",8431-General farm workers,Unknown,2,10
Nova Scotia,  Primary Agriculture,Apple Lane Farm Inc,"Berwick, NS B0P 1E0",8431-General farm workers,Unknown,1,6
Nova Scotia,  Primary Agriculture,Atlantic Poultry Inc.,"Port Williams, NS B0P 1T0",8431-General farm workers,Corporation,1,10
Nova Scotia,  Primary Agriculture,Balamore Farm Ltd,"Great Village, NS B0M 1L0",8431-General farm workers,Unknown,1,2
Nova Scotia,  Primary Agriculture,Best Farms Ltd,"Woodville, NS B0P 1V0",8431-General farm workers,Partnership,1,4
Nova Scotia,  Primary Agriculture,CAP Farms Inc,"Grafton, NS B0P 1V0",8431-General farm workers,Unknown,3,25
Nova Scotia,  Primary Agriculture,Charles Keddy Farms Limited,"Lakeville, NS B4N 3V7",8431-General farm workers,Unknown,2,33
Nova Scotia,  Primary Agriculture,Craig Nichols Farms Limited,"Aylesford, NS B0P 1C0",8431-General farm workers,Unknown,4,49
Nova Scotia,  Primary Agriculture,Crisp Growers Incorporated,"Berwick, NS B0P 1E0",8431-General farm workers,Unknown,1,25
Nova Scotia,  Primary Agriculture,DeLong Farm Products Limited,"New Germany, NS B0R 1E0",8432-Nursery and greenhouse workers,Unknown,1,17
Nova Scotia,  Primary Agriculture,G & C Hughes Enterprises Limited,"New Ross, NS B0J 2M0",8432-Nursery and greenhouse workers,Unknown,1,18
Nova Scotia,  Primary Agriculture,G.A.R. Tree Farms Ltd,"Barss Corner, NS B0R 1A0",8432-Nursery and greenhouse workers,Unknown,2,10
Nova Scotia,  Primary Agriculture,High Point Orchards LTD.,"Kentville, NS B4N 3V7",8431-General farm workers,Unknown,1,2
Nova Scotia,  Primary Agriculture,Indian Garden Farms,"Hebbville, NS B4V 9E6",8431-General farm workers,Unknown,1,2
Nova Scotia,  Primary Agriculture,J & M Reeves Christmas Greens Limited,"New Ross, NS B0J 2M0",8432-Nursery and greenhouse workers,Unknown,3,7
Nova Scotia,  Primary Agriculture,Mahoney's Evergreens L.P.,"East Dalhousie, NS B0R 1H0",8431-General farm workers,Unknown,1,6
Nova Scotia,  Primary Agriculture,Mahoney's Evergreens L.P.,"East Dalhousie, NS B0R 1H0",8432-Nursery and greenhouse workers,Unknown,1,6
Nova Scotia,  Primary Agriculture,Millen Farms Ltd,"Great Village, NS B0M 1L0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",Unknown,1,1
Nova Scotia,  Primary Agriculture,Northern Lights Christmas Tree Farms Ltd.,"Belmont, NS B0M 1G0",8432-Nursery and greenhouse workers,Unknown,1,6
Nova Scotia,  Primary Agriculture,Northridge Farms N.S. Limited,"Aylesford, NS B0P 1C0",8431-General farm workers,Unknown,1,1
Nova Scotia,  Primary Agriculture,Perfect Berries Ltd.,"Berwick, NS B0P 1E0",8431-General farm workers,Unknown,2,50
Nova Scotia,  Primary Agriculture,Power Farms Inc.,"Canning, NS B0P 1H0",8431-General farm workers,Unknown,1,14
Nova Scotia,  Primary Agriculture,Sarsfield Farms Incorporated,"Kentville, NS B4N 3V7",8431-General farm workers,Unknown,3,18
Nova Scotia,  Primary Agriculture,Scothorn Farms Limited,"Hardwood Lands, NS B0N 1Y0",8431-General farm workers,Unknown,1,6
Nova Scotia,  Primary Agriculture,Stirling Fruit Farms (2000) Ltd,"Greenwich, NS B4P 2R2",8431-General farm workers,Unknown,1,3
Nova Scotia,  Primary Agriculture,Stokdijk Greenhouses Ltd,"Beaver Brook, NS B6L 1H3",8431-General farm workers,Unknown,1,6
Nova Scotia,  Primary Agriculture,Sunny Point Farms Limited,"Noel, NS B0N 1T0",8431-General farm workers,Corporation,1,2
Nova Scotia,  Primary Agriculture,Thiessen Farm Ltd.,"Grafton, NS B0P 1V0",8431-General farm workers,Unknown,2,14
Nova Scotia,  Primary Agriculture,Traditional Evergreen Tree Farms Ltd.,"Wileville, NS B4V 5J3",8432-Nursery and greenhouse workers,Unknown,1,2
Nova Scotia,  Primary Agriculture,Van Meekeren Farms Ltd.,"Lakeville, NS B4N 3V7",8431-General farm workers,Unknown,5,18
Nova Scotia,  Primary Agriculture,Van Meekeren Farms Ltd.,"Lakeville, NS B4N 3V7",8611-Harvesting labourers,Unknown,1,2
Nova Scotia,  Primary Agriculture,Vermeuland Farms Ltd.,"Milford Station, NS B0N 1Y0",8431-General farm workers,Unknown,1,3
Nova Scotia,  Primary Agriculture,Vital Berry Farms,"Sheffield Mills, NS B0P 1J0",8431-General farm workers,Unknown,1,10
Nova Scotia,  Primary Agriculture,Walsh Farms Inc.,"Rockland, NS B0P 1E0",8431-General farm workers,Corporation,2,10
Nova Scotia, Global Talent Stream,Abisoft Inc.,"Halifax, NS B3M 2A8",2174-Computer programmers and interactive media developers,Unknown,1,1
Nova Scotia, Global Talent Stream,CloudKettle Inc.,"Halifax, NS B3J 3J8",2173-Software engineers and designers,Unknown,1,1
Nova Scotia, Global Talent Stream,DOCMATION CANADA ULC,"Halifax, NS, NS B3M 2L8",2171-Information systems analysts and consultants,Unknown,1,1
Nova Scotia, Global Talent Stream,Nova Scotia Power Maritime Link Incorporated,"Halifax, NS B3J 3A8",(blank),Unknown,1,1
Nova Scotia, Global Talent Stream,REDspace Inc.,"Bedford, NS B4A 3Y4",2174-Computer programmers and interactive media developers,Corporation,1,1
New Brunswick,    High Wage,696311 NB LTD.,"Miramichi, NB E1V 7C2",7611-Construction trades helpers and labourers,Unknown,1,2
New Brunswick,    High Wage,Atlantic Pacific Transport Ltd,"Clairville, NB E4T 2L7",7511-Transport truck drivers,Unknown,1,10
New Brunswick,    High Wage,AYR Motor Express Inc,"Woodstock, NB E7M 4G2",7511-Transport truck drivers,Unknown,2,15
New Brunswick,    High Wage,Bay Shore Lobster Ltd,"Backbay, NB E5C 2V4",0731-Managers in transportation,Unknown,1,1
New Brunswick,    High Wage,Birch Hill Construction Ltd.,"Moncton, NB E1C 9T2",7511-Transport truck drivers,Unknown,1,4
New Brunswick,    High Wage,Cavendish Farms Corporation,"Dieppe, NB E1A 6X4","0016-Senior managers - construction, transportation, production and utilities",Unknown,1,1
New Brunswick,    High Wage,Chi’s Investment and Trading Corp.,"Miramichi, NB E1N 1B4","6562-Estheticians, electrologists and related occupations",Unknown,2,3
New Brunswick,    High Wage,Clad-Tech Inc.,"Dieppe, NB E1A 0Z7",7271-Carpenters,Unknown,1,10
New Brunswick,    High Wage,DWARKA CIVIL CONSTRUCTION MANAGEMENT LIMITED,"SAINT JOHN, NB E2J 1C7","0016-Senior managers - construction, transportation, production and utilities",Unknown,1,1
New Brunswick,    High Wage,Erb Builders Ltd.,"Saint John, NB E2J 4K3",0114-Other administrative services managers,Unknown,1,1
New Brunswick,    High Wage,FMI Atlantic Inc.,"Woodstock, NB E7M 5G5",0631-Restaurant and food service managers,Unknown,1,1
New Brunswick,    High Wage,FMI Atlantic Inc.,"Woodstock, NB E7M 5G5",6311-Food service supervisors,Unknown,1,2
New Brunswick,    High Wage,Horizon Health Network,"Miramichi, NB E1V 3G5",3111-Specialist physicians,Unknown,2,2
New Brunswick,    High Wage,India King Taste Inc,"Saint John, NB E2L 5C7","0015-Senior managers - trade, broadcasting and other services, n.e.c.",Unknown,1,1
New Brunswick,    High Wage,India King Taste Inc,"Saint John, NB E2L 5C7",1221-Administrative officers,Unknown,1,1
New Brunswick,    High Wage,Keltic Transportation Inc,"Moncton, NB E1H 3L9",7511-Transport truck drivers,Unknown,1,10
New Brunswick,    High Wage,Maritime Conference of The Seventh-Day Adventist Church Inc.,"Moncton, NB E1E 1A6",0714-Facility operation and maintenance managers,Unknown,1,1
New Brunswick,    High Wage,Newcastle Pizza Take Out LTD,"Miramichi, NB E1V 1M2",1221-Administrative officers,Unknown,1,1
New Brunswick,    High Wage,Qitai Financial Ltd,"Moncton, NB E1C 1E9",1311-Accounting technicians and bookkeepers,Unknown,1,1
New Brunswick,    High Wage,RAD,"Dieppe, NB E1A 1P3",3221-Denturists,Unknown,1,2
New Brunswick,    High Wage,Red Emerald R&D Ltd.,"Moncton, NB E1G 5W7",1221-Administrative officers,Unknown,1,1
New Brunswick,    High Wage,Regional Health Authority B,"Moncton, NB E1C 6Z8",3111-Specialist physicians,Unknown,1,1
New Brunswick,    High Wage,Réseau de santé Vitalité (employés sans congé maladies),"Bathurst, NB E3Z 2R9","3413-Nurse aides, orderlies and patient service associates",Unknown,8,190
New Brunswick,    High Wage,Ritchies Discount Carpet Ltd,"Moncton, NB E1C 0E8",7283-Tilesetters,Unknown,1,1
New Brunswick,   Low Wage,041216 NB LTD,"Moncton, NB E1C 0M4",6731-Light duty cleaners,Unknown,2,13
New Brunswick,   Low Wage,10350052 Canada Inc,"pennfield, NB E5H 0B4",6211-Retail sales supervisors,Unknown,2,3
New Brunswick,   Low Wage,11399900 CANADA INC.,"Saint John, NB E2J 0A7",6322-Cooks,Unknown,1,1
New Brunswick,   Low Wage,1919598 Ontario Limited,"Moncton, NB E1G 1A3",0631-Restaurant and food service managers,Unknown,1,1
New Brunswick,   Low Wage,1974253 Ontario Limited,"Fredericton, NB E3C 0B8",0631-Restaurant and food service managers,Unknown,1,1
New Brunswick,   Low Wage,1974253 Ontario Limited,"Fredericton, NB E3C 0B8",6311-Food service supervisors,Unknown,1,2
New Brunswick,   Low Wage,1974253 Ontario Limited,"Fredericton, NB E3C 0B8",6322-Cooks,Unknown,1,1
New Brunswick,   Low Wage,2 Pats Enterprises Inc.,"Fredericton, NB E3B 1G1",0631-Restaurant and food service managers,Unknown,1,2
New Brunswick,   Low Wage,2 Pats Enterprises Inc.,"Fredericton, NB E3B 1G1",6311-Food service supervisors,Unknown,1,3
New Brunswick,   Low Wage,610484 N.B. Inc.,"Greater Lakeburn, NB E1H 2C9",7611-Construction trades helpers and labourers,Unknown,1,4
New Brunswick,   Low Wage,620694 nb ltd,"Fredericton, NB E3C 0B8",6322-Cooks,Unknown,1,1
New Brunswick,   Low Wage,638571 N.B. LTD.,"Saint John, NB E2L 4W3",6322-Cooks,Unknown,1,2
New Brunswick,   Low Wage,665606 NB Inc.,"MONCTON, NB E1A 5L1",6311-Food service supervisors,Unknown,1,1
New Brunswick,   Low Wage,665606 NB Inc.,"MONCTON, NB E1A 5L1",6322-Cooks,Unknown,1,2
New Brunswick,   Low Wage,666194NB Inc.,"Bathurst, NB E2A 1S8","3413-Nurse aides, orderlies and patient service associates",Unknown,1,6
New Brunswick,   Low Wage,666194NB Inc.,"Bathurst, NB E2A 1S8",6315-Cleaning supervisors,Unknown,1,1
New Brunswick,   Low Wage,669950 N.B LTD,"Fredericton, NB E3B 1B9",6513-Food and beverage servers,Unknown,1,1
New Brunswick,   Low Wage,671348 N.B. INC.,"MONCTON, NB E1C 1E3",6322-Cooks,Unknown,1,1
New Brunswick,   Low Wage,684373 NB Inc,"quispamsis, NB E2E 4J8",6322-Cooks,Unknown,1,1
New Brunswick,   Low Wage,689773 Nb Ltd.,"Oromocto, NB E2V 4R3","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
New Brunswick,   Low Wage,693680 NB Inc.,"Moncton, NB E1C 2L4",6322-Cooks,Unknown,1,1
New Brunswick,   Low Wage,694156 NB Inc.,"SHEDIAC, NB E4P 2E8",6322-Cooks,Unknown,1,1
New Brunswick,   Low Wage,699756 NB INC.,"Moncton, NB E1G 1A4",6322-Cooks,Unknown,1,1
New Brunswick,   Low Wage,700827 NB Inc.,"Fredericton, NB E3B 1B2",6322-Cooks,Unknown,1,1
New Brunswick,   Low Wage,701664 NB Inc,"Dieppe, NB E1A 1P2",6322-Cooks,Unknown,2,2
New Brunswick,   Low Wage,706806 NB Ltd.,"Moncton, NB E1C 1E4",6311-Food service supervisors,Unknown,1,2
New Brunswick,   Low Wage,706806 NB Ltd.,"Moncton, NB E1C 1E4",6322-Cooks,Unknown,1,1
New Brunswick,   Low Wage,715142 NB INC.,"Shediac, NB E4P 2C4",6322-Cooks,Unknown,1,2
New Brunswick,   Low Wage,722137 N.B. LTD.,"Moncton, NB E1C 1X5",6322-Cooks,Unknown,1,1
New Brunswick,   Low Wage,725810 NB Ltd,"Bathrust, NB E2A 2Y8",6211-Retail sales supervisors,Unknown,1,1
New Brunswick,   Low Wage,726571 NB Ltd.,"Moncton, NB E1G 1A8",6322-Cooks,Unknown,1,2
New Brunswick,   Low Wage,Amco Fisheries Ltd,"Cap-Pelé, NB E4N 3B3",9463-Fish and seafood plant workers,Unknown,1,3
New Brunswick,   Low Wage,ATLANTIC TRIOS FOODS INC,"MONCTON, NB E1C 2T4",6211-Retail sales supervisors,Unknown,1,1
New Brunswick,   Low Wage,Bistro Rasoi Inc.,"Moncton, NB E1C 0B6",6311-Food service supervisors,Unknown,1,2
New Brunswick,   Low Wage,Bistro Rasoi Inc.,"Moncton, NB E1C 0B6",6322-Cooks,Unknown,1,1
New Brunswick,   Low Wage,Bouctouche Bay Inn Inc.,"Lincoln, NB E3B 9J1",6525-Hotel front desk clerks,Unknown,1,1
New Brunswick,   Low Wage,BOUDREAU MEAT MARKET INC,"Memramcook, NB E4K 2W5","6331-Butchers, meat cutters and fishmongers - retail and wholesale",Unknown,1,2
New Brunswick,   Low Wage,Broadleaf Stock Farm Ltd.,"Hopewell Hill, NB E4H 3N5",6312-Executive housekeepers,Unknown,1,1
New Brunswick,   Low Wage,Broadleaf Stock Farm Ltd.,"Hopewell Hill, NB E4H 3N5",6321-Chefs,Unknown,1,1
New Brunswick,   Low Wage,Brothers Bakery Inc,"Moncton, NB E1E 1E1",6332-Bakers,Unknown,1,1
New Brunswick,   Low Wage,C&A Toner Ltd,"Grand Falls, NB E3Z 2W1",6311-Food service supervisors,Unknown,1,1
New Brunswick,   Low Wage,Cairns Investments,"Harvey, NB E6K 3K1","4412-Home support workers, housekeepers and related occupations",Unknown,1,2
New Brunswick,   Low Wage,Casa Production Inc,"MONCTON, NB E1A 5L1",6322-Cooks,Unknown,2,4
New Brunswick,   Low Wage,Coastal Drywall Supplies Ltd,"Dieppe, NB E1A 1P9",7514-Delivery and courier service drivers,Unknown,1,4
New Brunswick,   Low Wage,DILLI DELIGHT INC.,"Bathurst, NB E2A 1A9",6322-Cooks,Unknown,1,1
New Brunswick,   Low Wage,DINER 81 INC.,"St. Stephen, NB E3L 2C5",6311-Food service supervisors,Unknown,1,1
New Brunswick,   Low Wage,Elmwood Burgers Ltd,"Moncton, NB E1A 3P5","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,4
New Brunswick,   Low Wage,exdy synergy inc.,"Moncton, NB E1C 5C2",6322-Cooks,Unknown,2,2
New Brunswick,   Low Wage,Fancy Pokket Corporation,"Moncton, NB E1E 4K7","9617-Labourers in food, beverage and associated products processing",Unknown,1,10
New Brunswick,   Low Wage,Fen's Market Inc.,"Woodstock, NB E7M 4L9","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,4
New Brunswick,   Low Wage,FMI Atlantic Inc.,"Woodstock, NB E7M 5G5",0631-Restaurant and food service managers,Unknown,4,4
New Brunswick,   Low Wage,FMI Atlantic Inc.,"Woodstock, NB E7M 5G5",6311-Food service supervisors,Unknown,11,11
New Brunswick,   Low Wage,FMI Atlantic Inc.,"Woodstock, NB E7M 5G5","6711-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
New Brunswick,   Low Wage,FMI National Inc,"Woodstock, NB E7M 5G5",0631-Restaurant and food service managers,Unknown,1,1
New Brunswick,   Low Wage,FMI National Inc,"Woodstock, NB E7M 5G5",6311-Food service supervisors,Unknown,1,1
New Brunswick,   Low Wage,Foyer Jean-Marie Allain ltee,"bouctouche, NB E4S 3J8","4412-Home support workers, housekeepers and related occupations",Unknown,1,2
New Brunswick,   Low Wage,Foyer Pauline 2012,"Bouctouche, NB E4S 3S9","3413-Nurse aides, orderlies and patient service associates",Unknown,1,2
New Brunswick,   Low Wage,Gaudet & Ouellette Ltd,"Cap-Pele, NB E4N 3B1",9618-Labourers in fish and seafood processing,Unknown,1,3
New Brunswick,   Low Wage,HAMONI RESTAURANT INC.,"SACKVILLE, NB E4L 3N5",6322-Cooks,Unknown,2,2
