Province/Territoire,Volet,Employeur,Adresse,Profession sous CNP 2011,Postes Approuvés
Québec,     Haut salaire,673753 Ontario Limited (Traffix),"MONTRÉAL, QC H2Y 3V4",1222-Adjoints de direction,1
Québec,     Haut salaire,6895581 Canada Inc,"Ville St-Laurent, QC H4R 1R7",7272-Ébénistes,1
Québec,     Haut salaire,7345593 CANADA INC,"DORVAL, QC H9P 1E7","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",9
Québec,     Haut salaire,7521332 Canada Inc.,"Boucherville, QC J4B 6P5",6322-Cuisiniers,1
Québec,     Haut salaire,7620632 CANADA INC.,"LAVAL, QC H7R 0B8",7511-Conducteurs de camions de transport,1
Québec,     Haut salaire,7699000 CANADA INC. (CANADIAN & LEBANESE FOOD),"GATINEAU, QC J8P 8A9",1311-Techniciens en comptabilité et teneurs de livres,1
Québec,     Haut salaire,8348944 Canada Inc. - École de pilotage Capital,"Québec, QC G2G 0K1","2271-Pilotes, navigateurs et instructeurs de pilotage du transport aérien",1
Québec,     Haut salaire,8351414 Canada Inc.,"MONTRÉAL, QC H3H 1L9",6322-Cuisiniers,2
Québec,     Haut salaire,9010-1536 Québec Inc.,"ST-AUGUSTIN-DESMAURES, QC G3A 1X3",6311-Superviseurs des services alimentaires,1
Québec,     Haut salaire,9018-6560 Québec Inc. (Folio Montréal),"MONTRÉAL, QC H2Y 2E1","5232-Autres artistes de spectacle, n.c.a.",1
Québec,     Haut salaire,9028-0843 Québec Inc.,"GRANBY, QC J2G 8N1",7231-Machinistes et vérificateurs d'usinage et d'outillage,1
Québec,     Haut salaire,9029-7524 Québec Inc.,"GRANBY, QC J2J 0N3",7322-Débosseleurs et réparateurs de carrosserie,3
Québec,     Haut salaire,9037 7797 Quebec Inc,"SAINT-LAURENT, QC H4R 2E9",6221-Spécialistes des ventes techniques - commerce de gros,1
Québec,     Haut salaire,9042-6909 Québec inc.,"SHERBROOKE, QC J1J 2E8",2242-Électroniciens d'entretien (biens domestiques et commerciaux),1
Québec,     Haut salaire,9042-8160 Québec Inc,"SAGUENAY, QC G7H 2A2",6322-Cuisiniers,2
Québec,     Haut salaire,9051-8127 Québec Inc.,"NORMANDIN, QC G8M 5A6",7237-Soudeurs et opérateurs de machines à souder et à braser,2
Québec,     Haut salaire,9052-9470 Québec Inc.,"St-Lazare, QC J7T 2B8",7237-Soudeurs et opérateurs de machines à souder et à braser,1
Québec,     Haut salaire,9065-1183 Québec Inc,"MONT-TREMBLANT, QC J8E 1E1",6322-Cuisiniers,1
Québec,     Haut salaire,9072-0939 QUEBEC INC,"MONTRÉAL, QC H1P 2A2","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",1
Québec,     Haut salaire,9091-4532 Québec Inc.,"L'ISLE-VERTE, QC G0L 1L0",7237-Soudeurs et opérateurs de machines à souder et à braser,3
Québec,     Haut salaire,9091-4532 Québec Inc.,"L'ISLE-VERTE, QC G0L 1L0",7333-Électromécaniciens,1
Québec,     Haut salaire,9098-0558 Québec inc.,"Montréal, QC H2H 1V3",6322-Cuisiniers,4
Québec,     Haut salaire,9116-1521 Québec inc.,"QUÉBEC, QC G1N 2E6",6322-Cuisiniers,2
Québec,     Haut salaire,9122-5508 QUEBEC INC,"SAINT-RAYMOND, QC G3L 0B9",6322-Cuisiniers,1
Québec,     Haut salaire,9137-0619 Québec Inc.,"St-Lambert-de-Lauzon, QC G0S 2W0",7231-Machinistes et vérificateurs d'usinage et d'outillage,3
Québec,     Haut salaire,9139-9956 QUEBEC INC,"VAL D'OR, QC J9P 6Y1","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",2
Québec,     Haut salaire,9144-8720 Québec Inc. - Services mécaniques KTG,"MONT-LAURIER, QC J9L 3T9",7311-Mécaniciens de chantier et mécaniciens industriels,1
Québec,     Haut salaire,9146-3810 QUÉBEC INC.,"Saint-Jérôme, QC J7Y 5E9",7322-Débosseleurs et réparateurs de carrosserie,2
Québec,     Haut salaire,9169-0982 Québec Inc. (Le Milsa),"LAVAL, QC H7M 1Y9",6321-Chefs,1
Québec,     Haut salaire,9169-0982 Québec Inc. (Le Milsa),"LAVAL, QC H7M 1Y9",6322-Cuisiniers,1
Québec,     Haut salaire,9177-4604 Québec inc.,"MONTRÉAL, QC H3K 2E4",6345-Tapissiers-garnisseurs,1
Québec,     Haut salaire,9187-9684 Québec Inc. - M.A.G. Express,"Sherbrooke, QC J1R 0S7",7231-Machinistes et vérificateurs d'usinage et d'outillage,1
Québec,     Haut salaire,9205-9161 Québec Inc.,"BEACONSFIELD, QC H9W 2E4",3114-Vétérinaires,1
Québec,     Haut salaire,9208-5489 Québec Inc. (Pizzeria Bottega Laval),"Laval, QC H7S 1N3",6322-Cuisiniers,1
Québec,     Haut salaire,"9215-5662 Quebec Inc. (Restaurant A&W, Sept-Îles)","Sept-Îles, QC G4R 1Y2",6311-Superviseurs des services alimentaires,3
Québec,     Haut salaire,9219-1568QuebecInc,"Montreal, QC H4P 2H2",2172-Analystes de bases de données et administrateurs de données,1
Québec,     Haut salaire,9223-7569 Québec,"Québec, QC G1V 2L8",6322-Cuisiniers,1
Québec,     Haut salaire,9233-6767 Québec Inc,"SHERBROOKE, QC J1R 0H7",7312-Mécaniciens d'équipement lourd,2
Québec,     Haut salaire,9237-4701 Québec Inc.,"ROUYN NORANDA, QC J9X 2R4",6322-Cuisiniers,1
Québec,     Haut salaire,9269-1757 QUÉBEC INC. (Le Saint-Sau Pub Gourmand),"PRÉVOST, QC J0R 1R0",6322-Cuisiniers,1
Québec,     Haut salaire,9271-8808 Québec Inc,"BOISBRIAND, QC J7G 4K4",7511-Conducteurs de camions de transport,1
Québec,     Haut salaire,9274-4531 Québec inc.,"QUÉBEC, QC G1V 1A4",7322-Débosseleurs et réparateurs de carrosserie,5
Québec,     Haut salaire,9281-1413 Québec Inc.,"ROUYN-NORANDA, QC J9X 4K9",7322-Débosseleurs et réparateurs de carrosserie,1
Québec,     Haut salaire,9288-5821 Québec Inc,"POINT-CLAIRE, QC H9R 4T2",1223-Agents des ressources humaines et de recrutement,1
Québec,     Haut salaire,9292-2665 QUEBEC INC,"Verdun, QC H3E 1E6",6321-Chefs,1
Québec,     Haut salaire,9296-3057 Québec inc.,"MONTRÉAL, QC H2W 1Y2",6321-Chefs,1
Québec,     Haut salaire,9320-2174 Québec inc.,"QUÉBEC, QC G1H 2W3",2174-Programmeurs et développeurs en médias interactifs,1
Québec,     Haut salaire,9325-0033 Québec Inc.,"Montréal, QC H3H 2M4",0631-Directeurs de la restauration et des services alimentaires,1
Québec,     Haut salaire,9325-0033 Québec Inc.,"Montréal, QC H3H 2M4",6322-Cuisiniers,1
Québec,     Haut salaire,9331-0084 Québec Inc.,"MONTREAL, QC H1P 2A9",5244-Artisans,1
Québec,     Haut salaire,9337245 Canada Inc.,"LACHINE, QC H8R 1A1",5241-Designers graphiques et illustrateurs,1
Québec,     Haut salaire,9338-0186 Québec Inc.,"ROUYN-NORANDA, QC J9X 6P9",6311-Superviseurs des services alimentaires,1
Québec,     Haut salaire,9340-4952 Québec Inc,"Montréal, QC H2Y 2G3",6321-Chefs,3
Québec,     Haut salaire,9342-6476 Québec Inc,"Montréal, QC H3H 1M6",6322-Cuisiniers,2
Québec,     Haut salaire,9346-0863 Quebec INC. (Garage Cristal),"MONTRÉAL, QC H4P 2A7","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",1
Québec,     Haut salaire,9355-2834 Québec Inc.,"ROSEMÈRE, QC J7A 2H2",6321-Chefs,1
Québec,     Haut salaire,9357-5140 QC inc. / Resto-Pub Dix 93,"SAINTE-MARIE, QC G6E 1M9",6322-Cuisiniers,2
Québec,     Haut salaire,9364-4018 Québec inc.,"MONTREAL, QC H3J 1R1",4214-Éducateurs et aides-éducateurs de la petite enfance,1
Québec,     Haut salaire,A. & R. Belley inc.,"Sherbrooke, QC J1K 2B3","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
Québec,     Haut salaire,A. Malo Compagnie Limitée,"Joliette, QC J6E 5N9",7231-Machinistes et vérificateurs d'usinage et d'outillage,2
Québec,     Haut salaire,AAR Aircraft Services - Trois Rivières ULC,"TROIS-RIVIÈRES, QC G9B 2N8",7315-Mécaniciens et contrôleurs d'aéronefs,2
Québec,     Haut salaire,Accord Expositions Inc.,"LACHINE, QC H8T 3J9",0601-Directeurs des ventes corporatives,1
Québec,     Haut salaire,Aciers Inoxydables Équinox Inc.,"Boisbriand, QC J7H 1P8",7237-Soudeurs et opérateurs de machines à souder et à braser,3
Québec,     Haut salaire,ADF Diesel Rive-Sud Inc.,"CANDIAC, QC J5R 0G7",7312-Mécaniciens d'équipement lourd,1
Québec,     Haut salaire,Agrimetal Inc,"Wickham, QC J0C 1S0",7237-Soudeurs et opérateurs de machines à souder et à braser,2
Québec,     Haut salaire,Air Canada,"Dorval, QC H4Y 1H4",1121-Professionnels en ressources humaines,2
Québec,     Haut salaire,Alimentation Mohamed Sbaihi Inc.,"MONTRÉAL, QC H4L 3M8",1222-Adjoints de direction,1
Québec,     Haut salaire,Aliments Shanti Inc.,"Montréal, QC H4N 1G5",6321-Chefs,1
Québec,     Haut salaire,ALIMENTS VARMA INC (DOSA POINTE),"MONTRÉAL, QC H3N 1S2",6321-Chefs,1
Québec,     Haut salaire,Allinov Inc.,"MARIEVILLE, QC J3M 1E1",7237-Soudeurs et opérateurs de machines à souder et à braser,3
Québec,     Haut salaire,Alta Precision Inc.,"Anjou, QC H1J 2S1",7231-Machinistes et vérificateurs d'usinage et d'outillage,1
Québec,     Haut salaire,Amimac (2002) Ltée,"Jonquière, QC G7X 0C1",7237-Soudeurs et opérateurs de machines à souder et à braser,4
Québec,     Haut salaire,Andy Transport Inc.,"SAINT-LAURENT, QC H4T 1K2","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",2
Québec,     Haut salaire,APN INC,"Québec, QC G1P 4S5",7231-Machinistes et vérificateurs d'usinage et d'outillage,4
Québec,     Haut salaire,Arche Technologies de l'information,"Montréal, QC H2G 1J4",2175-Concepteurs et développeurs Web,7
Québec,     Haut salaire,Arivac Inc.,"SAINT-HYACINTHE, QC J2S 6L7",0111-Directeurs financiers,1
Québec,     Haut salaire,Atelier d'Usinage Carignan Inc.,"LÉVIS, QC G7A 1B3",7231-Machinistes et vérificateurs d'usinage et d'outillage,1
Québec,     Haut salaire,Atelier d'usinage Mégatech AQ inc.,"Québec, QC G1P 4M9",7231-Machinistes et vérificateurs d'usinage et d'outillage,1
Québec,     Haut salaire,Atelier d'Usinage Ray-Jean Inc.,"SAINT-GEORGES, QC G5Y 8J2",7231-Machinistes et vérificateurs d'usinage et d'outillage,1
Québec,     Haut salaire,Atelier Usinage Richelieu Inc.,"STE-VICTOIRE-DE-SOREL, QC J0G 1T0",7231-Machinistes et vérificateurs d'usinage et d'outillage,5
Québec,     Haut salaire,Atlas Aeronautik,"GRANBY, QC J2G 3Z3",7231-Machinistes et vérificateurs d'usinage et d'outillage,2
Québec,     Haut salaire,Auberge Orford Inc,"MAGOG, QC J1X 3K9",6322-Cuisiniers,2
Québec,     Haut salaire,Auberge West Brome (Restaurants) Inc.,"WEST BROME, QC J0E 2P0",6321-Chefs,1
Québec,     Haut salaire,Aurel Harvey & Fils Inc.,"La Malbaie, QC G5A 1C5","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",3
Québec,     Haut salaire,AUTOINTEX INC.,"Lachine, QC H8S 1B4",2282-Agents de soutien aux utilisateurs,1
Québec,     Haut salaire,AUTOMOTIVE DATA SOLUTIONS INC.,"Montréal, QC H4P 2G1",2174-Programmeurs et développeurs en médias interactifs,1
Québec,     Haut salaire,Autos Martel & Heroux Inc.,"ANJOU, QC H1J 1M5",7322-Débosseleurs et réparateurs de carrosserie,1
Québec,     Haut salaire,Banque Nationale du Canada,"Montréal, QC H3B 4L2",2173-Ingénieurs et concepteurs en logiciel,1
Québec,     Haut salaire,Banque Nationale du Canada,"Montréal, QC H3B 4L2",2174-Programmeurs et développeurs en médias interactifs,1
Québec,     Haut salaire,BARDOBEC INC.,"Saint-Just-de-Bretenières, QC G0R 3H0",9614-Manoeuvres dans le traitement des pâtes et papiers et la transformation du bois,3
Québec,     Haut salaire,Behaviour Interactive Inc.,"MONTRÉAL, QC H2S 3H1",5241-Designers graphiques et illustrateurs,1
Québec,     Haut salaire,Bestar inc.,"LAC MÉGANTIC, QC G6B 2C3",7333-Électromécaniciens,1
Québec,     Haut salaire,Béton Bolduc Inc.,"SAINTE-MARIE DE BEAUCE, QC G6E 1G8",7311-Mécaniciens de chantier et mécaniciens industriels,1
Québec,     Haut salaire,Bétons Architecturaux Breton (B.A.B) inc.,"LÉVIS, QC G6W 5M6",2231-Technologues et techniciens en génie civil,1
Québec,     Haut salaire,Bétons Architecturaux Breton (B.A.B) inc.,"LÉVIS, QC G6W 5M6",7237-Soudeurs et opérateurs de machines à souder et à braser,2
Québec,     Haut salaire,Bleu Tech Montreal Inc,"LAVAL, QC H7R 6E9",2131-Ingénieurs civils,1
Québec,     Haut salaire,BNP Paribas,"Montréal, QC H3A 2W8",1111-Vérificateurs et comptables,1
Québec,     Haut salaire,BNP Paribas Solutions TI Canada Inc.,"Montréal, QC H3A 2W8",2171-Analystes et consultants en informatique,1
Québec,     Haut salaire,Bombardier Transportation Canada Inc.,"St-Bruno, QC J3V 6E6",2132-Ingénieurs mécaniciens,1
Québec,     Haut salaire,BOULANGERIE ST-METHODE Inc.,"ADSTOCK, QC G0N 1S0",7311-Mécaniciens de chantier et mécaniciens industriels,1
Québec,     Haut salaire,BOUTIQUE LA VIE EN ROSE INC.,"Montréal, QC H1V 1A6",2175-Concepteurs et développeurs Web,1
Québec,     Haut salaire,BRP inc.,"VALCOURT, QC J0E 2L0",2132-Ingénieurs mécaniciens,2
Québec,     Haut salaire,BRP inc.,"VALCOURT, QC J0E 2L0",2252-Designers industriels,1
Québec,     Haut salaire,Buffet Traiteur Le Molière Inc.,"MONTRÉAL, QC H2V 2K8",6322-Cuisiniers,1
Québec,     Haut salaire,C.H. Express inc,"St-Jean-sur-Richelieu, QC J2X 5A9",7511-Conducteurs de camions de transport,1
Québec,     Haut salaire,C.N.C. TRACY INC.,"Sorel-Tracy, QC J3R 2B9",7231-Machinistes et vérificateurs d'usinage et d'outillage,2
Québec,     Haut salaire,C2.MTL,"MONTRÉAL, QC H3B 1A5",2175-Concepteurs et développeurs Web,1
Québec,     Haut salaire,Camions Western Star Mauricie inc.,"BECANCOUR, QC G9H 1X7","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",1
Québec,     Haut salaire,Canam Bâtiments et Structures inc.,"SAINT-GEDEON-DE-BEAUCE, QC G0M 1T0",7237-Soudeurs et opérateurs de machines à souder et à braser,18
Québec,     Haut salaire,CBR LASER INC.,"Plessisville, QC G6L 2Y2",7231-Machinistes et vérificateurs d'usinage et d'outillage,13
Québec,     Haut salaire,Centre de Collision Centre-Ville Inc.,"Montreal, QC H3K 2A4",7322-Débosseleurs et réparateurs de carrosserie,3
Québec,     Haut salaire,Centre de Collision ouest inc.,"POINTE-CLAIRE, QC H9R 4L6",7322-Débosseleurs et réparateurs de carrosserie,1
Québec,     Haut salaire,Centre de réparation hydraulique Hydrep Inc.,"JONQUIÈRE, QC G7X 9H3",2253-Technologues et techniciens en dessin,1
Québec,     Haut salaire,Centre de réparation hydraulique Hydrep Inc.,"JONQUIÈRE, QC G7X 9H3",7231-Machinistes et vérificateurs d'usinage et d'outillage,2
Québec,     Haut salaire,Centre de réparation hydraulique Hydrep Inc.,"JONQUIÈRE, QC G7X 9H3",7333-Électromécaniciens,1
Québec,     Haut salaire,Centre de Santé et de Services Sociaux de Laval,"Laval, QC H7V 3Y7",3012-Infirmiers autorisés et infirmiers psychiatriques autorisés,1
Québec,     Haut salaire,Centre du camion Mabo Inc,"VAL-D'OR, QC J9P 6Y6","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",2
Québec,     Haut salaire,Centre Hospitalier de l'Université de Montréal,"MONTRÉAL, QC H2X 0A9",3012-Infirmiers autorisés et infirmiers psychiatriques autorisés,4
Québec,     Haut salaire,Centre universitaire de santé McGill,"Montréal, QC H4P 2P5",2174-Programmeurs et développeurs en médias interactifs,1
Québec,     Haut salaire,CFR Dorchester Inc,"Sainte-Claire, QC G0R 2V0",7237-Soudeurs et opérateurs de machines à souder et à braser,2
Québec,     Haut salaire,CFR Dorchester Inc,"Sainte-Claire, QC G0R 2V0",7311-Mécaniciens de chantier et mécaniciens industriels,3
Québec,     Haut salaire,CFR Dorchester Inc,"Sainte-Claire, QC G0R 2V0",7333-Électromécaniciens,1
Québec,     Haut salaire,CGI Information Systems and Management Consultants Inc.,"MONTREAL, QC H3G  1T",2171-Analystes et consultants en informatique,1
Québec,     Haut salaire,CGI Information Systems and Management Consultants Inc.,"MONTREAL, QC H3G  1T",2281-Techniciens de réseau informatique,1
Québec,     Haut salaire,Charl-Pol inc.,"Portneuf, QC G0A 2Y0",7237-Soudeurs et opérateurs de machines à souder et à braser,4
Québec,     Haut salaire,Chez Fatima,"Gatineau, QC J8X 2K2",6322-Cuisiniers,1
Québec,     Haut salaire,CHU Sainte-Justine,"MONTRÉAL, QC H3T 1C5",3012-Infirmiers autorisés et infirmiers psychiatriques autorisés,3
Québec,     Haut salaire,CIMA+ S.E.N.C.,"Laval, QC H7V 3Z2",0711-Directeurs de la construction,1
Québec,     Haut salaire,CISSS de Chaudière-Appalaches,"SAINTE-MARIE, QC G6E 3E2","3413-Aides-infirmiers, aides-soignants et préposés aux bénéficiaires",34
Québec,     Haut salaire,CISSS de la Côte-Nord,"BAIE-COMEAU, QC G5C 1P5",3012-Infirmiers autorisés et infirmiers psychiatriques autorisés,1
Québec,     Haut salaire,CISSS de la Montérégie-Centre,"SAINT-JEAN-SUR-RICHELIEU, QC J3A 1T6",3012-Infirmiers autorisés et infirmiers psychiatriques autorisés,11
Québec,     Haut salaire,CISSS de la Montérégie-Est,"St-Hyacinthe, QC J2S 4Y8",3012-Infirmiers autorisés et infirmiers psychiatriques autorisés,6
Québec,     Haut salaire,Citerne Almac International inc.,"Lanoraie, QC J0K 1E0",7237-Soudeurs et opérateurs de machines à souder et à braser,1
Québec,     Haut salaire,CIUSSS Centre-Sud de L'Ile de Montréal,"MONTRÉAL, QC H1T 1C2",3012-Infirmiers autorisés et infirmiers psychiatriques autorisés,4
Québec,     Haut salaire,CMLabs Simulations,"Montreal, QC H3C 1T2",2132-Ingénieurs mécaniciens,1
Québec,     Haut salaire,CNC CONTRÔLE INC.,"SAINT-DENIS-DE-BROMPTON, QC J0B 2P0",7333-Électromécaniciens,1
Québec,     Haut salaire,COBREX INC.,"LAVAL, QC H7L 5B9","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",3
Québec,     Haut salaire,Commission Scolaire des Portages de l'Outaouais,"GATINEAU, QC J8X 2T3",4032-Enseignants aux niveaux primaire et préscolaire,2
Québec,     Haut salaire,Communication Visuelle,"Laval, QC H7K 3N1","5232-Autres artistes de spectacle, n.c.a.",3
Québec,     Haut salaire,Composites Leclair inc.,"MONTRÉAL, QC H2Y 1X4",7231-Machinistes et vérificateurs d'usinage et d'outillage,2
Québec,     Haut salaire,Concordia University,"Montréal, QC H3G 1M8",4011-Professeurs et chargés de cours au niveau universitaire,5
Québec,     Haut salaire,Conseillers en gestion et informatique CGI Inc.,"Montreal, QC H3G 1T4",2174-Programmeurs et développeurs en médias interactifs,1
Québec,     Haut salaire,Constructions iLAND Inc.,"VAL-DAVID, QC J0T 2N0",7205-Entrepreneurs et contremaîtres des autres métiers de la construction et des services de réparation et d'installation,1
Québec,     Haut salaire,Consultants F. Drapeau Inc.,"ST-MATHIEU-DE-BELOEIL, QC J3G 0S4",7311-Mécaniciens de chantier et mécaniciens industriels,2
Québec,     Haut salaire,Convertex Inc.,"PRINCEVILLE, QC G6L 4M1",2174-Programmeurs et développeurs en médias interactifs,1
Québec,     Haut salaire,Convertex Inc.,"PRINCEVILLE, QC G6L 4M1","6342-Tailleurs, couturiers, fourreurs et modistes",7
Québec,     Haut salaire,CorActive High-Tech Inc.,"QUÉBEC, QC G2C 1S9",2111-Physiciens et astronomes,1
Québec,     Haut salaire,Corem,"Québec, QC G1N 1X7",2142-Ingénieurs métallurgistes et des matériaux,1
Québec,     Haut salaire,Crown Granite Inc.,"DORVAL, QC H9P 1H3",7283-Carreleurs,1
Québec,     Haut salaire,CROWN RING INC.,"Montréal, QC H4P 1A1","6344-Bijoutiers, réparateurs de bijoux, horlogers-rhabilleurs et personnel assimilé",1
Québec,     Haut salaire,CTMA Traversier Ltée,"CAP-AUX-MEULES, QC G4T 1J3",7532-Matelots de pont et matelots de salle des machines du transport par voies navigables,2
Québec,     Haut salaire,D.A.B. Transport Inc.,"MIRABEL, QC J0J 0A9",7511-Conducteurs de camions de transport,3
Québec,     Haut salaire,Dassault Systèmes Canada Inc.,"Montréal, QC H2Y 1N9",2171-Analystes et consultants en informatique,1
Québec,     Haut salaire,Deepemploi Inc,"MONTREAL, QC H1X 3J7",2175-Concepteurs et développeurs Web,1
